"","seqnames","start","end","width","strand","name","tx_id","tx_name","exactTSS","idx","Log2FC","FDR","MeanDiff","Log2FC_C"
"499","chr6",36986552,36986676,125,"-","MTCH1",27081,"NM_014341",36986552,3669,-0.386203929900572,0.0533839329037517,-0.0169174293396633,-0.386203929900572
"500","chr6",41734402,41734499,98,"-","TFEB",27156,"NM_001271945",41734402,3997,0.305994296339885,0.447467730889108,0.0261125741937627,0.305994296339885
"501","chr6",41735061,41735185,125,"-","TFEB",27157,"NM_007162",41735061,3999,-0.632114823632627,0.106171870422463,-0.0223662661558654,-0.632114823632627
"502","chr6",41735528,41735652,125,"-","TFEB",27158,"NM_001271943",41735528,4000,0.0392311139581241,0.866364966323692,0.00862587461346587,0.0392311139581241
"503","chr6",41735609,41735733,125,"-","TFEB",27159,"NM_001271944",41735609,4000,0.0392311139581241,0.866364966323692,0.00862587461346587,0.0392311139581241
"504","chr6",44126675,44126799,125,"-","MRPL14",27224,"NM_001318769",44126675,4364,0.48692448223306,0.228513502966739,0.025999870449422,0.48692448223306
"505","chr6",44127308,44127432,125,"-","MRPL14",27225,"NM_001318768",44127308,4365,0.17136141918192,0.207156887657104,0.0219731377068157,0.17136141918192
"506","chr6",44127500,44127577,78,"-","MRPL14",27222,"NM_032111",44127453,4366,0.48889977742382,0.072837157041789,0.0299748621586832,0.48889977742382
"507","chr6",44127500,44127616,117,"-","MRPL14",27226,"NM_001318767",44127492,4366,0.48889977742382,0.072837157041789,0.0299748621586832,0.48889977742382
"508","chr6",44257289,44257413,125,"-","SLC35B2",27228,"NM_001286510",44257289,4402,0.425718171227105,0.410931861991212,0.0233474045047473,0.425718171227105
"509","chr6",44257353,44257477,125,"-","SLC35B2",27229,"NM_001286512",44257353,4402,0.425718171227105,0.410931861991212,0.0233474045047473,0.425718171227105
"510","chr6",44257529,44257653,125,"-","SLC35B2",27230,"NM_001286509",44257529,4403,0.325716329317593,0.0510996580213071,0.0418899635439505,0.325716329317593
"511","chr6",44257572,44257696,125,"-","SLC35B2",27234,"NM_001286513",44257572,4403,0.325716329317593,0.0510996580213071,0.0418899635439505,0.325716329317593
"512","chr6",44257891,44257999,109,"-","SLC35B2",27236,"NM_001286511",44257891,4403,0.325716329317593,0.0510996580213071,0.0418899635439505,0.325716329317593
"513","chr6",57221500,57221586,87,"-","RAB23",27383,"NM_001278668",57221462,4809,-0.0394169265595485,0.815745796010782,-0.000654426934772044,-0.0394169265595485
"514","chr6",57222308,57222432,125,"-","RAB23",27385,"NM_016277",57222308,4810,-0.534135618476742,0.188673035472792,-0.0414094595402676,-0.534135618476742
"515","chr6",57222315,57222439,125,"-","RAB23",27386,"NM_001278666",57222315,4810,-0.534135618476742,0.188673035472792,-0.0414094595402676,-0.534135618476742
"516","chr6",109008989,109008999,11,"-","SESN1",27843,"NM_001199934",109008989,5846,-0.781498287718742,0.128354607540133,-0.018339348725005,-0.781498287718742
"517","chr6",109009556,109009680,125,"-","SESN1",27844,"NM_001199933",109009556,5848,0.0326200322966222,0.958416046356457,0.00671395716635964,0.0326200322966222
"518","chr6",109094847,109094971,125,"-","SESN1",27842,"NM_014454",109094847,5857,-0.00743118716714759,0.977378112229786,-0.00240865285278469,-0.00743118716714759
"519","chr6",132757905,132757999,95,"-","VNN2",28065,"NM_001242350",132757905,6702,-0.936886094192834,0.010684183746233,-0.0244187087592737,-0.936886094192834
"520","chr6",132758009,132758133,125,"-","VNN2",28067,"NR_034173",132758009,6703,-0.386521856581715,0.321988374606927,-0.00934859203868995,-0.386521856581715
"521","chr6",132763456,132763499,44,"-","VNN2",28073,"NM_078488",132763456,6705,-0.573060251005519,0.712764147427575,-0.0101261989966401,-0.573060251005519
"522","chr6",154478500,154478616,117,"-","CNKSR3",28264,"NM_001368118",154478492,8019,-0.956817501841875,0.171590427117274,-0.0127023516490437,-0.956817501841875
"523","chr6",154510247,154510371,125,"-","CNKSR3",28265,"NM_001368116",154510247,8020,0.298693772682896,0.891516326846048,0.0044421915830401,0.298693772682896
"524","chr6",154510686,154510810,125,"-","CNKSR3",28262,"NM_173515",154510686,8021,1.00581403576007,0.288444598725931,0.0114604621405213,1.00581403576007
"525","chr6",159042354,159042478,125,"-","TAGAP",28288,"NM_001278733",159042354,8337,-0.492945058870759,0.133226018787193,-0.0309992653671,-0.492945058870759
"526","chr6",159045000,159045116,117,"-","TAGAP",28289,"NM_054114",159044992,8343,0.160368923176404,0.469317368036511,0.0180163384977599,0.160368923176404
"527","chr6",159045153,159045277,125,"-","TAGAP",28287,"NM_152133",159045153,8343,0.160368923176404,0.469317368036511,0.0180163384977599,0.160368923176404
"528","chr7",16646009,16646133,125,"+","BZW2",28670,"NM_001159767",16646134,1125,-0.191225497537168,0.379275527709148,-0.0331123072250943,-0.191225497537168
"529","chr7",16646056,16646180,125,"+","BZW2",28671,"NM_001362718",16646181,1125,-0.191225497537168,0.379275527709148,-0.0331123072250943,-0.191225497537168
"530","chr7",16661089,16661213,125,"+","BZW2",28673,"NM_001362717",16661214,8213,-1.41113404853199,0.17084823917782,-0.012507623801944,-1.41113404853199
"531","chr7",48088500,48088602,103,"+","UPP1",29009,"NM_001287426",48088603,2899,0.38406205652074,0.0802061313801737,0.0632232082458153,0.38406205652074
"532","chr7",48089129,48089253,125,"+","UPP1",29012,"NM_001287430",48089254,2900,0.0618499553515715,0.576245537217063,0.0215305850330705,0.0618499553515715
"533","chr7",48089140,48089264,125,"+","UPP1",29014,"NM_001287429",48089265,2900,0.0618499553515715,0.576245537217063,0.0215305850330705,0.0618499553515715
"534","chr7",77798648,77798772,125,"+","PHTF2",29357,"NM_001366083",77798773,3775,0.0389752101581278,0.928660626197102,0.0128816984164275,0.0389752101581278
"535","chr7",77798667,77798791,125,"+","PHTF2",29363,"NM_001127360",77798792,3775,0.0389752101581278,0.928660626197102,0.0128816984164275,0.0389752101581278
"536","chr7",77798846,77798970,125,"+","PHTF2",29364,"NM_001366088",77798971,3775,0.0389752101581278,0.928660626197102,0.0128816984164275,0.0389752101581278
"537","chr7",77840003,77840127,125,"+","PHTF2",29367,"NM_001127357",77840128,8567,-2.32880106408417,0.000371837186717578,-0.0204303230560477,-2.32880106408417
"538","chr7",77840005,77840129,125,"+","PHTF2",29370,"NM_001127359",77840130,8567,-2.32880106408417,0.000371837186717578,-0.0204303230560477,-2.32880106408417
"539","chr7",99438815,99438939,125,"+","CPSF4",29525,"NM_001081559",99438940,4339,0.24906001010023,0.0897199894888452,0.041970408094405,0.24906001010023
"540","chr7",99438818,99438942,125,"+","CPSF4",29528,"NM_006693",99438943,4339,0.24906001010023,0.0897199894888452,0.041970408094405,0.24906001010023
"541","chr7",99439251,99439375,125,"+","CPSF4",29529,"NM_001318162",99439376,4340,0.173652469295724,0.938942146922689,0.00444409047172864,0.173652469295724
"542","chr7",102285016,102285140,125,"+","SH2B2",29675,"NM_020979",102285141,4761,-0.481480344001946,0.0808088900417455,-0.0443196245668147,-0.481480344001946
"543","chr7",102286743,102286867,125,"+","SH2B2",29676,"NM_001359228",102286868,4764,-0.0377065631750881,0.929029510755875,-0.00361339971188943,-0.0377065631750881
"544","chr7",102289341,102289465,125,"+","SH2B2",29678,"NM_001359229",102289466,4768,-1.03400640857103,0.128440374800693,-0.0191985615886442,-1.03400640857103
"545","chr7",107743572,107743696,125,"+","CBLL1",29786,"NM_001284291",107743697,5136,0.33549093085305,0.0951219164310495,0.0547260873544555,0.33549093085305
"546","chr7",107744017,107744141,125,"+","CBLL1",29788,"NM_024814",107744142,5137,-0.125498889410713,0.631718870276145,-0.0157208213139723,-0.125498889410713
"547","chr7",139778117,139778241,125,"+","TBXAS1",30067,"NR_159363",139778242,6183,-0.20339714969075,0.565762417826982,-0.0126670333289575,-0.20339714969075
"548","chr7",139829139,139829263,125,"+","TBXAS1",30072,"NM_001366538",139829264,6190,-0.269310906111549,0.141815652729077,-0.0498127592592801,-0.269310906111549
"549","chr7",148697631,148697755,125,"+","CUL1",30174,"NM_001370660",148697756,6556,-0.0360754097420871,0.853791305679602,-0.000633099272504462,-0.0360754097420871
"550","chr7",148698238,148698362,125,"+","CUL1",30175,"NM_001370661",148698363,6557,0.192614824010087,0.744526085095669,0.00325788778817415,0.192614824010087
"551","chr7",148698520,148698644,125,"+","CUL1",30176,"NM_001370662",148698645,6558,0.358587483988673,0.133712954158696,0.0380657102864166,0.358587483988673
"552","chr7",148698778,148698902,125,"+","CUL1",30178,"NM_003592",148698903,6558,0.358587483988673,0.133712954158696,0.0380657102864166,0.358587483988673
"553","chr7",148699585,148699709,125,"+","CUL1",30179,"NM_001370664",148699710,6560,0.0525769426266453,0.686618254167016,0.00277360976975277,0.0525769426266453
"554","chr7",151085742,151085866,125,"+","AGAP3",30253,"NM_001281300",151085867,6818,0.867145243352386,0.505676463953368,0.00700668666397022,0.867145243352386
"555","chr7",151086350,151086474,125,"+","AGAP3",30255,"NM_001042535",151086475,6819,0.43562720696356,0.00277363874754227,0.0848585248263516,0.43562720696356
"556","chr7",151114513,151114637,125,"+","AGAP3",30260,"NM_001308305",151114638,6828,0.342612627378491,0.60102099107934,0.00233963362624095,0.342612627378491
"557","chr7",1940572,1940696,125,"-","MAD1L1",30421,"NM_001304525",1940572,275,-0.277142645775367,0.143485814980962,-0.0612029110522771,-0.277142645775367
"558","chr7",2232946,2232999,54,"-","MAD1L1",30422,"NM_001013836",2232946,311,0.20329026049365,0.632084480500231,0.0182021065320161,0.20329026049365
"559","chr7",13989667,13989791,125,"-","ETV1",30544,"NM_001370556",13989667,1106,-0.27679793148035,0.913858761975566,-0.00444087056233353,-0.27679793148035
"560","chr7",13990018,13990142,125,"-","ETV1",30546,"NM_001163147",13990018,1107,-0.797575385184563,0.469649408579233,-0.00947144975099472,-0.797575385184563
"561","chr7",13990703,13990827,125,"-","ETV1",30547,"NR_120445",13990703,1108,-0.456227871796691,0.143485814980962,-0.0255110520321588,-0.456227871796691
"562","chr7",13990707,13990831,125,"-","ETV1",30548,"NM_001370555",13990707,1108,-0.456227871796691,0.143485814980962,-0.0255110520321588,-0.456227871796691
"563","chr7",13991241,13991365,125,"-","ETV1",30549,"NM_001163149",13991241,1109,-0.290691836478138,0.658896550812376,-0.012148148165606,-0.290691836478138
"564","chr7",13991500,13991550,51,"-","ETV1",30550,"NM_001163148",13991426,1110,-0.881169214825368,0.239861349952518,-0.00995454007035876,-0.881169214825368
"565","chr7",35037500,35037610,111,"-","DPY19L1",30795,"NM_001366673",35037486,2129,-0.230247788581096,0.029439723448722,-0.0720506193876315,-0.230247788581096
"566","chr7",35038042,35038166,125,"-","DPY19L1",30796,"NM_015283",35038042,2130,-0.0801731908357233,0.820481403670812,-0.00427589736140305,-0.0801731908357233
"567","chr7",55527000,55527005,6,"-","VOPP1",31017,"NM_001321251",55526881,7613,0.446132533918873,0.858691943867835,0.00223536854334672,0.446132533918873
"568","chr7",55537695,55537819,125,"-","VOPP1",31018,"NM_001321242",55537695,3037,0.272041927967461,0.632286509633753,0.0051343498408996,0.272041927967461
"569","chr7",55537717,55537841,125,"-","VOPP1",31019,"NM_001284284",55537717,3037,0.272041927967461,0.632286509633753,0.0051343498408996,0.272041927967461
"570","chr7",55538668,55538792,125,"-","VOPP1",31023,"NM_001284283",55538668,9646,-1.31779953401146,0.681979900887011,-0.00458182530249041,-1.31779953401146
"571","chr7",55552767,55552891,125,"-","VOPP1",31024,"NM_001284282",55552767,3038,1.41137452772407,0.00102696566453342,0.0286229579359716,1.41137452772407
"572","chr7",55571869,55571993,125,"-","VOPP1",31021,"NM_001321250",55571869,3040,0.0730822983775295,0.79534166851793,0.00613882151160286,0.0730822983775295
"573","chr7",55572163,55572287,125,"-","VOPP1",31022,"NM_001321249",55572163,3041,0.0871069375189297,0.786733330408023,0.0034418548643522,0.0871069375189297
"574","chr7",55572503,55572627,125,"-","VOPP1",31025,"NM_001321243",55572503,3042,-0.0549488018346978,0.858969212895932,-0.00318965424643526,-0.0549488018346978
"575","chr7",87219733,87219857,125,"-","TMEM243",31284,"NM_024315",87219733,3904,-0.0870323588463869,0.750595691812847,-0.0154503286952827,-0.0870323588463869
"576","chr7",87220353,87220477,125,"-","TMEM243",31285,"NM_001329475",87220353,3905,-0.209291192830913,0.577598162768462,-0.00887006015044439,-0.209291192830913
"577","chr7",87220588,87220712,125,"-","TMEM243",31286,"NM_001329472",87220588,3906,-0.452979082420805,0.0609226754183094,-0.0475057817596542,-0.452979082420805
"578","chr7",100081724,100081848,125,"-","ZNF3",31471,"NM_001318137",100081724,4390,0.180691284034061,0.154020620059617,0.0504103750298789,0.180691284034061
"579","chr7",100081765,100081889,125,"-","ZNF3",31474,"NM_001278290",100081765,4390,0.180691284034061,0.154020620059617,0.0504103750298789,0.180691284034061
"580","chr7",100081953,100081999,47,"-","ZNF3",31486,"NM_001371213",100081953,4390,0.180691284034061,0.154020620059617,0.0504103750298789,0.180691284034061
"581","chr7",100082578,100082702,125,"-","ZNF3",31488,"NM_001278284",100082578,4392,-0.184497714418574,0.384795108271884,-0.0491629099901449,-0.184497714418574
"582","chr7",100894607,100894731,125,"-","ACHE",31554,"NM_001367917",100894607,4598,0.0444062474861944,0.900919495369357,0.000919342239924403,0.0444062474861944
"583","chr7",100895889,100895999,111,"-","ACHE",31555,"NM_000665",100895889,4600,-1.2339891661019,0.0486883134910615,-0.0218436552157849,-1.2339891661019
"584","chr7",100896130,100896254,125,"-","ACHE",31560,"NM_001302622",100896130,4601,0.420269125373515,0.533450226600517,0.00589326960205246,0.420269125373515
"585","chr7",100896995,100896999,5,"-","ACHE",31561,"NM_001367918",100896995,4602,0.813751438324748,0.0137329103309753,0.0373777760087231,0.813751438324748
"586","chr7",107743633,107743757,125,"-","CBLL1-AS1",31686,"NR_144536",107743633,5136,0.33549093085305,0.0951219164310495,0.0547260873544555,0.33549093085305
"587","chr7",107744059,107744183,125,"-","CBLL1-AS1",31687,"NR_144539",107744059,5137,-0.125498889410713,0.631718870276145,-0.0157208213139723,-0.125498889410713
"588","chr7",107744139,107744263,125,"-","CBLL1-AS1",31688,"NR_144540",107744139,5137,-0.125498889410713,0.631718870276145,-0.0157208213139723,-0.125498889410713
"589","chr7",107744582,107744706,125,"-","CBLL1-AS1",31689,"NR_144537",107744582,5138,-0.458239327725973,0.786733330408023,-0.00970097035560628,-0.458239327725973
"590","chr7",117872221,117872345,125,"-","CTTNBP2",31824,"NM_001363349",117872221,5384,-0.0348348854049521,0.891544127762989,-0.000168560162693945,-0.0348348854049521
"591","chr7",117873500,117873566,67,"-","CTTNBP2",31826,"NM_001363351",117873442,5386,-1.57701824469369,0.186494073575575,-0.0124671327215288,-1.57701824469369
"592","chr8",38757150,38757274,125,"+","TACC1",32884,"NM_001352782",38757275,1823,0.843275894216382,0.312822610186869,0.00925308725679097,0.843275894216382
"593","chr8",38787111,38787235,125,"+","TACC1",32890,"NM_001352800",38787236,1831,-0.0717595258259671,0.840573323458175,-0.0225163133226757,-0.0717595258259671
"594","chr8",38788000,38788105,106,"+","TACC1",32898,"NM_001352798",38788106,1833,-0.484056485473003,0.209707746943027,-0.0216317197718693,-0.484056485473003
"595","chr8",38805325,38805449,125,"+","TACC1",32899,"NM_001352802",38805450,1845,-0.427171479978755,0.0372291574850417,-0.0565324203534571,-0.427171479978755
"596","chr8",144148000,144148015,16,"+","MROH1",33661,"NM_001099280",144148016,6001,-0.0441254351937103,0.948442263521822,-0.0033996676995653,-0.0441254351937103
"597","chr8",144148520,144148644,125,"+","MROH1",33664,"NM_001288814",144148645,6002,0.324890290828049,0.128440374800693,0.0487576653276452,0.324890290828049
"598","chr8",17697738,17697862,125,"-","MTUS1",33902,"NM_020749",17697738,6686,0.129020255907312,0.95912562990173,0.00111871094270397,0.129020255907312
"599","chr8",17801000,17801042,43,"-","MTUS1",33905,"NM_001001924",17800918,514,0.341917816495984,0.704573066265686,0.0054673200499153,0.341917816495984
"600","chr8",17801095,17801219,125,"-","MTUS1",33912,"NM_001363057",17801095,514,0.341917816495984,0.704573066265686,0.0054673200499153,0.341917816495984
"601","chr8",17801225,17801349,125,"-","MTUS1",33907,"NM_001363058",17801225,514,0.341917816495984,0.704573066265686,0.0054673200499153,0.341917816495984
"602","chr8",17801580,17801704,125,"-","MTUS1",33911,"NM_001363061",17801580,515,2.02393304461573,0.153893072441645,0.007780091604319,2.02393304461573
"603","chr8",18083197,18083321,125,"-","ASAH1",33919,"NM_001363743",18083197,538,-0.213517647795011,0.136519113713061,-0.0724171448578682,-0.213517647795011
"604","chr8",18084108,18084232,125,"-","ASAH1",33920,"NM_177924",18084108,540,-0.128623981620732,0.596324843792543,-0.0422977660737966,-0.128623981620732
"605","chr8",18085000,18085086,87,"-","ASAH1",33921,"NM_001127505",18084962,542,-0.324837669162394,0.512121889597944,-0.0115123074661805,-0.324837669162394
"606","chr8",18887058,18887182,125,"-","PSD3",33924,"NM_001362819",18887058,562,-0.260780868612758,0.905151100769518,-0.00188590209897758,-0.260780868612758
"607","chr8",19013704,19013828,125,"-","PSD3",33925,"NM_015310",19013704,566,0.371995497783902,0.143331826829344,0.0313547232925895,0.371995497783902
"608","chr8",19757084,19757208,125,"-","CSGALNACT1",33940,"NM_001354490",19757084,622,-0.530512959895958,0.572956815015115,-0.015419813273244,-0.530512959895958
