"","seqnames","idx","start","end","Log2FC","FDR","MeanDiff"
"171783","chr6",1359,15469500,15469999,-1.43157637867083,0.00139466173210909,-0.0356084612960574
"126646","chr20",5228,18679000,18679499,-2.85565098906501,0.00139529256289578,-0.0186553416275622
"166990","chr5",5085,148806000,148806499,-0.819073061219777,0.0013960973400525,-0.0511408920538746
"68018","chr15",2018,63858500,63858999,-1.13919121396783,0.0013970478864697,-0.0496824503330402
"162027","chr5",1587,60249000,60249499,-0.782342375566936,0.00140684537699527,-0.0756583627412537
"209643","chr9",6199,136679500,136679999,0.762135076068736,0.00140938756214324,0.0501352136449307
"191365","chr7",6555,148633000,148633499,1.8757259481213,0.0014106000893886,0.0213012014097869
"104640","chr19",5806,40361000,40361499,0.63582889021963,0.00141253065952396,0.0519671408077117
"31878","chr11",697,3156000,3156499,-0.764545518047211,0.00141583791500551,-0.0524030525010275
"194369","chr8",1471,29999500,29999999,-1.13611653889854,0.00141684464462615,-0.0355123217772675
"171095","chr6",871,11713000,11713499,1.34955482030638,0.00142066858567799,0.023986196241081
"178043","chr6",6013,110875500,110875999,-0.603956553287412,0.00142066858567799,-0.0763064864052192
"102897","chr19",4479,18785000,18785499,0.689397591951658,0.00142462410969306,0.0670659241472758
"10011","chr1",7370,109624500,109624999,-0.667424452482973,0.00142490942394748,-0.0729127678581545
"532","chr1",377,2300000,2300499,0.760671146718344,0.00142590273740266,0.0423351902879203
"106581","chr19",7266,47447500,47447999,1.0397578151242,0.00142590273740266,0.0339933018296145
"107786","chr19",8209,51799500,51799999,0.544825660101506,0.0014299513411952,0.0348163140243443
"77260","chr16",3754,65739500,65739999,-0.980609869148134,0.00143162816629003,-0.0573115915894178
"60516","chr14",1642,61525000,61525499,1.31901349832167,0.00143915420637669,0.0286518109960219
"59831","chr14",1134,51884500,51884999,-0.577483515614467,0.00143986395620586,-0.0674757006000729
"137159","chr22",2277,39266500,39266999,0.602456395525332,0.00144422365253805,0.0424671095226549
"124986","chr2",11297,241859500,241859999,1.17566745741106,0.00145773500679991,0.0272608520203106
"133708","chr21",1585,44428000,44428499,1.48147604621848,0.00145773500679991,0.0243888083690663
"187665","chr7",3921,87628000,87628499,0.509934542741953,0.0014615374907655,0.051931214972469
"29982","chr10",6663,124291000,124291499,0.605776991420896,0.0014680832475153,0.0669603452697087
"154622","chr4",7237,54941500,54941999,-2.1880685662057,0.00147491198865849,-0.0232497734503637
"38095","chr11",5218,70271000,70271499,0.687311634558699,0.00147847269133864,0.0584644003032791
"168478","chr5",6174,170467000,170467499,0.776137187072692,0.00148214698264552,0.0384366186407304
"57850","chr13",2695,110138000,110138499,0.666341726322493,0.00148252946168875,0.0516240079754533
"74114","chr16",1429,11824500,11824999,-0.451743887180678,0.00148467687738465,-0.0690342571274113
"99955","chr19",2201,9914500,9914999,1.12407719538706,0.00148467687738465,0.0271827743262202
"128018","chr20",2163,36182500,36182999,2.65765868410645,0.00148748690252472,0.0134354655364246
"175381","chr6",4070,42316000,42316499,0.881375238503128,0.00148763657991605,0.0442693258126121
"191903","chr7",6965,151844500,151844999,0.871216112214182,0.00148763657991605,0.0487214642386179
"98625","chr19",10120,4039000,4039499,-1.60281409475381,0.00149769082816738,-0.016498278795666
"82251","chr17",1253,7627500,7627999,0.436304850477512,0.00150225478704967,0.0769511278937505
"64245","chr14",4247,100826000,100826499,-1.34011296084994,0.00150835237826825,-0.0197113677952403
"212453","chrX",1594,49172500,49172999,0.561551186315949,0.00150835237826825,0.0407988459380987
"98231","chr19",910,2681500,2681999,1.15636840512926,0.00151788773634508,0.0336056362386268
"178277","chr6",6179,113634500,113634999,-0.573131537303689,0.00151788773634508,-0.0546724648118538
"65763","chr15",357,38252000,38252499,-0.733208979350161,0.00152252721232807,-0.0607914011973641
"68232","chr15",2175,64894000,64894499,-0.374420275930695,0.00152252721232807,-0.101292570145579
"209773","chr9",6304,136978500,136978999,0.568984656109816,0.00152624568986546,0.0454956393757315
"186727","chr7",3262,72805500,72805999,1.63469427279293,0.00152739201155588,0.017780566965325
"147169","chr3",5777,130850500,130850999,0.95423771545938,0.00153124121211999,0.0291636636610979
"6241","chr1",4661,41728500,41728999,1.14788968946449,0.00153418862297607,0.0331371101801128
"196639","chr8",6495,76546000,76546499,-1.34619793661964,0.00153418862297607,-0.0169382856228322
"45754","chr12",2202,45436000,45436499,-0.553501435478253,0.00153809071292134,-0.106553744527357
"112535","chr2",2586,46224500,46224999,1.58021564976567,0.0015407394003665,0.0236144828998555
"51759","chr12",6468,113200000,113200499,1.52206904966986,0.00154248485986836,0.0313359450759364
"51305","chr12",6123,110149000,110149499,2.67396571729771,0.00154797956014945,0.0203609043803492
"84931","chr17",3251,32504000,32504499,1.5273680550686,0.00154948235244707,0.0226058407820552
"121661","chr2",13681,201179500,201179999,-2.58306984195168,0.00155099641585837,-0.0147103853484302
"178995","chr6",10488,131200000,131200499,-2.60461937498972,0.00155099641585837,-0.0179134391577329
"60076","chr14",1313,55108000,55108499,0.556839050167423,0.001560734566621,0.0568546437199546
"124160","chr2",10733,236552500,236552999,-0.766781105818248,0.00156433749117332,-0.0417781587575004
"70798","chr15",4042,87877000,87877499,-1.40798414507119,0.00157007670551691,-0.0329167596940733
"194452","chr8",1533,30656000,30656499,1.29040348870774,0.00157205522850062,0.0266829526310792
"192062","chr7",7083,155291000,155291499,0.855648768587483,0.00157689780250957,0.0538832237131285
"91474","chr17",8171,78187000,78187499,0.277197974444169,0.00158122560806171,0.103770596241926
"100203","chr19",2404,10602500,10602999,-0.662438096322048,0.00158427181821749,-0.0517610239741131
"34160","chr11",2317,44565500,44565999,0.378233231178171,0.00158787863523714,0.0985500072514924
"210257","chrX",75,1657500,1657999,-0.56357028407889,0.00158941304319046,-0.051360391077739
"159259","chr4",5266,176981500,176981999,0.859895069602063,0.00159533622573815,0.0237901894151351
"113319","chr2",3138,60717500,60717999,0.977651076410728,0.00160377560396579,0.0132407699300924
"170100","chr6",141,2763500,2763999,0.999076399106344,0.00160377560396579,0.0288233632104282
"209753","chr9",6289,136944500,136944999,0.380016452026689,0.00160377560396579,0.0956771627086822
"185910","chr7",2693,44735500,44735999,1.21104403473498,0.00160392235704934,0.0391509055835682
"98973","chr19",1474,5340500,5340999,1.68230692034696,0.00160410113797107,0.0196318778433827
"171462","chr6",1134,14100000,14100499,-0.592110987422749,0.00160586554140455,-0.0523576062198286
"213647","chrX",2425,107712500,107712999,-0.644440937149098,0.00161349332507214,-0.0609814491969423
"156212","chr4",3184,89243500,89243999,-1.36201032491952,0.00161658124097724,-0.0319387945744431
"143967","chr3",3510,58055500,58055999,-1.59112269366539,0.00161787441810587,-0.020087105596375
"141458","chr3",1675,39107500,39107999,-0.43005006227816,0.00161877349522782,-0.114217257661927
"74171","chr16",1463,12416000,12416499,-0.584562847152699,0.00162198458344755,-0.0558196167744383
"181500","chr6",8418,159790000,159790499,-0.58104255731802,0.00162744440624116,-0.0857823912535419
"27333","chr10",4791,95783500,95783999,-1.31185796606034,0.00163600290202872,-0.0375947245885511
"115177","chr2",4465,85405500,85405999,0.564624673680625,0.00163600290202872,0.0563380214806902
"136453","chr22",1755,37080000,37080499,1.26203693025227,0.00163925942461568,0.0294622217689302
"111688","chr2",1982,38388500,38388999,-0.630103939452147,0.00164156918345438,-0.0646124297351204
"136452","chr22",1754,37079500,37079999,1.19167747055494,0.00164316957235579,0.0315755274786741
"33499","chr11",1879,33195500,33195999,-0.594747293400039,0.00164571101533678,-0.063115971693491
"64308","chr14",4289,101824000,101824499,-0.844762901866859,0.00165098564306367,-0.0367365158351936
"102174","chr19",3905,17305000,17305499,0.491190998262305,0.00165271099013771,0.0421034785840868
"204871","chr9",2650,93134500,93134999,0.497156412075703,0.00166260577395094,0.0973192673916687
"98317","chr19",981,3099000,3099499,0.930092223816112,0.00166307591621873,0.0321783036782576
"209659","chr9",6213,136701000,136701499,0.489325852564379,0.00166647121504548,0.0570604372918761
"179202","chr6",6797,134519500,134519999,0.943344215499167,0.00166909638449069,0.0336836775382963
"80517","chr16",6070,90032000,90032499,0.633332025650349,0.00167252154753981,0.0714272472308765
"146254","chr3",5078,122683000,122683499,1.0691441690472,0.00168274330201592,0.0323043788448688
"150347","chr3",8053,186362500,186362999,-0.89317579735773,0.00168383672764338,-0.0410782288392636
"34189","chr11",2337,44862000,44862499,1.57993967918915,0.00168541775088908,0.0209728239145382
"91097","chr17",7902,76726000,76726499,0.47344723183411,0.00169306997206331,0.0591576222118844
"106410","chr19",7141,47111000,47111499,-0.686137508828609,0.00169306997206331,-0.100365332604166
"135299","chr22",908,26573000,26573499,-0.525798805947142,0.00169834492658277,-0.101050907511741
"91071","chr17",7880,76597000,76597499,1.09458028786331,0.00169981075792857,0.0344240309320901
"10706","chr1",7886,115283000,115283499,1.58341286116259,0.00170104490369996,0.0208972810895173
"161508","chr5",1267,54646500,54646999,-0.512832123888758,0.00170104490369996,-0.0760538057359205
"19561","chr1",14349,234657000,234657499,0.323542706399002,0.00170985307653347,0.0907635424287972
"93191","chr18",33,596500,596999,1.01177418771927,0.00171315039466068,0.0199070794154678
"112890","chr2",11642,48320000,48320499,-1.13948074127958,0.00171362088420864,-0.03182289843468
"10223","chr1",7527,110634500,110634999,1.01959212730515,0.0017215152439116,0.0396292358227203
"20746","chr10",75,3314500,3314999,1.46776561923953,0.0017215152439116,0.0257689281195677
"143550","chr3",3208,52799000,52799499,1.45779669178547,0.0017215152439116,0.0240556651636208
"147204","chr3",5804,131505500,131505999,0.93551274869496,0.0017215152439116,0.0237887866217575
"31439","chr11",415,1825000,1825499,0.853160219123435,0.00172358599427397,0.0490257984449933
"141643","chr3",8963,41163500,41163999,-1.50467975917485,0.00172791281086677,-0.0231980912467859
"77763","chr16",4138,68000000,68000499,-0.816263172621332,0.00176453408212213,-0.0377645522889526
"139340","chr3",177,7607500,7607999,-0.968597743281282,0.00176453408212213,-0.0423139236102374
"178452","chr6",6296,116616000,116616499,-0.830106869724345,0.00177284992321041,-0.0551641390647444
"56707","chr13",1937,75310000,75310499,-0.889695747511384,0.00178775013641895,-0.0423576071584925
"1309","chr1",949,9522500,9522999,0.683989983087438,0.00180294579118479,0.0527978118135036
"2989","chr1",2190,22704500,22704999,0.656602862906077,0.00180294579118479,0.050265272620783
"19853","chr1",14564,235946500,235946999,-0.681969097300558,0.00180294579118479,-0.0581194712313588
"69002","chr15",2754,70140500,70140999,0.943998395699656,0.00180294579118479,0.0475398796662974
"85234","chr17",3485,36092000,36092499,1.28261257521087,0.00180294579118479,0.0230885951815696
"87641","chr17",5364,49764000,49764499,0.464174613897627,0.00180294579118479,0.052564843608318
"97111","chr19",130,789000,789499,0.993229785948763,0.00180294579118479,0.0355427503807751
"133071","chr21",1175,40546500,40546999,-1.51141573752554,0.00180294579118479,-0.0320047681212933
"201055","chr8",6049,144373000,144373499,0.601853255868239,0.00180294579118479,0.0562099061623181
"27992","chr10",5283,101061000,101061499,0.541773038806029,0.00181032992047915,0.0588007539898982
"97856","chr19",9302,1952000,1952499,-1.30190787738859,0.00182531619825317,-0.0238035125674005
"193771","chr8",6183,24387000,24387499,3.20105869837904,0.00182531619825317,0.0152076829677487
"155601","chr4",6651,81708000,81708499,-3.02880872165913,0.00182734456201176,-0.0153495586119109
"175712","chr6",4336,43927500,43927999,1.36693117429547,0.00183588580923761,0.0377271348493688
"133068","chr21",1866,40516000,40516499,-1.87636139679836,0.00185409134883365,-0.0218809721315908
"185446","chr7",2355,37766000,37766499,0.627809588738707,0.00185714568467702,0.040077890642197
"64774","chr14",4633,104681000,104681499,0.991626471603976,0.0018665568919916,0.0319349212036018
"75132","chr16",2159,25006500,25006999,0.618688360168548,0.00186878654350484,0.0484078579127772
"8927","chr1",6608,89274500,89274999,0.901757430768793,0.00187935649687202,0.017134716602636
"63864","chr14",4022,97544000,97544499,-1.68939302162728,0.00188133988644707,-0.0231570109315455
"42720","chr12",13,153000,153499,0.637251384368486,0.00189265023791075,0.039377769459942
"56019","chr13",1461,48615000,48615499,-0.496678302964591,0.00189265023791075,-0.0629485179097641
"200473","chr8",5631,142681500,142681999,1.36013101149349,0.00189265023791075,0.0262977256626249
"90117","chr17",9518,74282500,74282999,-1.05869503569461,0.00191522821750685,-0.0462949420392335
"18271","chr1",13410,221781000,221781499,0.882558269866614,0.00192016056470372,0.0484709644847101
"98654","chr19",1215,4060000,4060499,-0.361336374820877,0.00192180071396815,-0.0665684888531021
"74696","chr16",1829,19555000,19555499,0.40404697083025,0.00192653978081256,0.0726832927871522
"119953","chr2",7813,171522000,171522499,-0.867945462087292,0.00193386990741443,-0.0541904848737346
"189161","chr7",5014,106282500,106282999,-1.00924924293819,0.0019360336302046,-0.0211981858429989
"175179","chr6",3914,41228500,41228999,0.952759082014559,0.0019408700851803,0.0454406948112406
"71214","chr15",4330,90325500,90325999,1.10894539567701,0.00194095143815271,0.0232740180925239
"125066","chr20",34,372000,372499,1.48796774872636,0.00194095143815271,0.0196991267054911
"92518","chr17",8952,81832000,81832499,0.661781640050607,0.00195553870419679,0.0574251013965924
"76409","chr16",3114,48525000,48525499,-0.878338127301521,0.00196407051455892,-0.0431789393042679
"29446","chr10",8813,118362500,118362999,-1.82322704424568,0.00196631608826361,-0.0180010421989157
"96766","chr18",2597,79394000,79394499,-0.789339141768347,0.00196631608826361,-0.0509157282515989
"57922","chr13",2749,110665500,110665999,-0.585364268571398,0.00196707716103222,-0.0591684458265316
"71510","chr15",4550,92069500,92069999,0.918747220245161,0.00196707716103222,0.060580528817265
"174728","chr6",3587,36667000,36667499,0.556956848797002,0.00197419885804675,0.0444894506856367
"204590","chr9",2441,91193000,91193499,0.605018754530083,0.00197505956270433,0.0510333860241569
"130393","chr20",3870,56466000,56466499,-0.509275283266109,0.00197981819498542,-0.0525999896077406
"183556","chr7",1055,11557500,11557999,-1.07729348182559,0.00197981819498542,-0.0378141474588582
"106045","chr19",6855,45670500,45670999,0.876923442570416,0.00199005550209874,0.0168240378740408
"168663","chr5",6291,172175500,172175999,-0.787535075182582,0.00199875579642577,-0.0681587208821057
"112585","chr2",2621,46521500,46521999,0.927920941042287,0.00200539448924183,0.0353787524749038
"147589","chr3",6073,138863500,138863999,0.995270282986829,0.00200539448924183,0.0222694803063967
"207072","chr9",4314,123998000,123998499,0.843268977687456,0.00200539448924183,0.0416201586074777
"213081","chrX",3748,71492000,71492499,-0.744171889460982,0.00200582593471923,-0.0596857739113284
